,cluster_number,movie_title
3056,29,Army of Darkness 
3057,3,Slackers 
3058,22,What's Eating Gilbert Grape 
3059,30,The Visual Bible: The Gospel of John 
3060,13,Vera Drake 
3061,6,The Guru 
3062,3,The Perez Family 
3063,6,Inside Llewyn Davis 
3065,2,Return to the Blue Lagoon 
3066,30,The Molly Maguires 
3067,21,Romance & Cigarettes 
3068,6,Copying Beethoven 
3069,29,Poltergeist 
3070,13,Brighton Rock 
3071,35,Saw V 
3072,29,Machine Gun McCain 
3073,3,LOL 
3074,17,Jindabyne 
3075,38,Kabhi Alvida Naa Kehna 
3076,3,An Ideal Husband 
3077,26,The Last Days on Mars 
3078,35,Darkness 
3079,24,2001: A Space Odyssey 
3080,24,E.T. the Extra-Terrestrial 
3081,3,In the Land of Women 
3082,2,The Blue Butterfly 
3083,7,There Goes My Baby 
3084,7,Lovesick             
3085,7,Housefull 
3086,27,September Dawn 
3087,12,For Greater Glory: The True Story of Cristiada 
3088,6,La Famille Bélier 
3089,38,Good Will Hunting 
3090,38,Misconduct 
3091,35,Saw III 
3092,31,Stripes 
3093,23,Bring It On 
3094,26,The Purge: Election Year 
3095,3,She's All That 
3096,38,Precious 
3097,35,Saw IV 
3098,35,White Noise 
3099,3,Madea's Family Reunion 
3100,23,The Color of Money 
3101,12,The Longest Day 
3102,23,The Mighty Ducks 
3103,35,The Grudge 
3104,23,Happy Gilmore 
3105,35,Jeepers Creepers 
3106,6,Bill & Ted's Excellent Adventure 
3107,21,Oliver! 
3108,7,The Best Exotic Marigold Hotel 
3109,1,Recess: School's Out 
3110,34,Mad Max Beyond Thunderdome 
3111,0,Commando 
3112,35,The Boy 
3113,35,Devil 
3114,7,Friday After Next 
3115,29,Insidious: Chapter 3 
3116,6,The Last Dragon 
3117,19,Snatch 
3118,26,The Lawnmower Man 
3119,6,Nick and Norah's Infinite Playlist 
3120,2,Dogma 
3121,7,The Banger Sisters 
3122,29,Twilight Zone: The Movie 
3123,0,Road House 
3124,19,A Low Down Dirty Shame 
3125,38,Swimfan 
3126,3,Employee of the Month 
3127,3,Can't Hardly Wait 
3128,13,The Outsiders 
3129,10,Pete's Dragon 
3130,26,The Dead Zone 
3131,35,Sinister 2 
3132,6,Sparkle 
3133,35,Valentine 
3134,17,The Fourth Kind 
3135,6,A Prairie Home Companion 
3136,38,Sugar Hill 
3137,0,Invasion U.S.A. 
3138,6,Roll Bounce 
3139,7,Rushmore 
3140,34,Skyline 
3141,7,The Second Best Exotic Marigold Hotel 
3142,10,Kit Kittredge: An American Girl 
3143,10,The Perfect Man 
3144,6,Mo' Better Blues 
3145,5,Kung Pow: Enter the Fist 
3146,26,Tremors 
3147,35,Wrong Turn 
3148,27,The Long Riders 
3149,17,The Corruptor 
3150,38,Mud 
3151,19,Reno 911!: Miami 
3152,4,One Direction: This Is Us 
3153,7,"The Goods: Live Hard, Sell Hard "
3154,1,Hey Arnold! The Movie 
3155,20,My Week with Marilyn 
3156,13,The Matador 
3157,22,Love Jones 
3159,2,End of the Spear 
3160,3,Get Over It 
3161,7,Office Space 
3162,3,Drop Dead Gorgeous 
3163,20,Big Eyes 
3164,19,Very Bad Things 
3165,3,Sleepover 
3166,17,Body Double 
3167,3,MacGruber 
3168,13,Dirty Pretty Things 
3169,7,Movie 43 
3170,0,The Tourist 
3171,3,Over Her Dead Body 
3172,24,Seeking a Friend for the End of the World 
3173,7,Cedar Rapids 
3174,17,Bones             
3175,13,American History X 
3176,35,The Collection 
3177,37,Teacher's Pet 
3178,6,The Red Violin 
3179,20,The Straight Story 
3180,32,Deuces Wild 
3181,7,Bad Words 
3182,23,"Run, Fatboy, Run "
3183,24,Heartbeeps 
3184,38,Black or White 
3185,10,On the Line 
3186,31,Rescue Dawn 
3187,6,Danny Collins 
3188,7,"Jeff, Who Lives at Home "
3189,22,I Am Love 
3190,17,Atlas Shrugged II: The Strike 
3191,32,Romeo Is Bleeding 
3192,17,The Limey 
3194,22,The House of Mirth 
3195,0,Malone 
3196,23,Peaceful Warrior 
3197,7,Bucky Larson: Born to Be a Star 
3198,6,Bamboozled 
3199,35,The Forest 
3200,17,Sphinx 
3201,7,While We're Young 
3202,22,A Better Life 
3203,17,Spider 
3204,19,Gun Shy 
3205,22,Nicholas Nickleby 
3206,20,The Iceman 
3207,38,Dekalog             
3208,34,Krrish 
3209,19,Cecil B. DeMented 
3210,13,Killer Joe 
3211,7,The Joneses 
3212,13,Owning Mahowny 
3213,7,The Brothers Solomon 
3214,22,My Blueberry Nights 
3215,38,Illuminata 
3216,3,Swept Away 
3217,0,"War, Inc. "
3218,23,Shaolin Soccer 
3219,38,The Brown Bunny 
3220,19,The Swindle 
3221,20,Rosewater 
3222,22,The Chambermaid on the Titanic 
3223,31,Coriolanus 
3224,7,Imaginary Heroes 
3225,5,High Heels and Low Lifes 
3226,7,World's Greatest Dad 
3227,35,Severance 
3228,38,Edmond 
3229,38,Welcome to the Rileys 
3230,19,Police Academy: Mission to Moscow 
3231,38,Blood Done Sign My Name 
3232,12,"Cinco de Mayo, La Batalla "
3233,3,Elsa & Fred 
3234,7,An Alan Smithee Film: Burn Hollywood Burn 
3235,7,The Open Road 
3236,3,The Good Guy 
3237,7,Motherhood 
3238,38,Free Style 
3239,17,Strangerland 
3240,6,The Janky Promoters 
3241,3,Blonde Ambition 
3242,17,The Oxford Murders 
3243,35,The Reef 
3244,7,Eulogy 
3245,29,White Noise 2: The Light 
3246,6,You Got Served: Beat the World 
3247,38,Fifty Dead Men Walking 
3248,1,Jungle Shuffle 
3249,31,Adam Resurrected 
3250,3,Of Horses and Men 
3251,3,It's a Wonderful Afterlife 
3252,26,The Devil's Tomb 
3253,22,Partition 
3254,7,Good Intentions 
3255,27,"The Good, the Bad, the Weird "
3256,35,Nurse 3D 
3257,27,Gunless 
3258,3,Adventureland 
3259,22,The Lost City 
3260,7,Next Friday 
3261,32,American Heist 
3262,0,You Only Live Twice 
3263,19,Plastic 
3264,22,Amour 
3265,35,Poltergeist III 
3266,35,Re-Kill 
3267,19,"It's a Mad, Mad, Mad, Mad World "
3268,17,Volver 
3269,1,Heavy Metal 
3270,24,Gentlemen Broncos 
3271,31,Richard III 
3272,35,Into the Grizzly Maze 
3273,0,Kites 
3274,33,Melancholia 
3275,20,Red Dog 
3276,22,Jab Tak Hai Jaan 
3277,26,Alien 
3279,6,The Runaways 
3280,21,Fiddler on the Roof 
3281,0,Thunderball 
3282,26,Detention 
3283,3,Loose Cannons 
3284,32,Set It Off 
3285,7,The Best Man 
3286,29,Child's Play 
3287,4,Sicko 
3288,26,The Purge: Anarchy 
3289,3,Down to You 
3290,2,Harold & Kumar Go to White Castle 
3291,38,The Contender 
3292,13,Boiler Room 
3293,7,Trading Places 
3294,35,Black Christmas 
3295,3,Breakin' All the Rules 
3296,12,Henry V 
3297,7,The Savages 
3298,3,Chasing Papi 
3299,32,The Way of the Gun 
3300,7,Igby Goes Down 
3301,7,PCU 
3302,22,The Ultimate Gift 
3303,22,The Bold and the Beautiful             
3304,34,The Ice Pirates 
3305,23,Gracie 
3306,3,Trust the Man 
3307,6,Hamlet 2 
3308,6,Velvet Goldmine 
3309,29,The Wailing 
3310,4,Glee: The 3D Concert Movie 
3311,12,The Legend of Suriyothai 
3312,35,Two Evil Eyes 
3313,7,Barbecue 
3314,38,All or Nothing 
3315,38,Princess Kaiulani 
3316,10,Opal Dream 
3317,32,Heist 
3318,33,Flame and Citron 
3319,6,Undiscovered 
3320,17,Red Riding: In the Year of Our Lord 1974 
3321,38,The Girl on the Train 
3322,22,Veronika Decides to Die 
3323,2,Crocodile Dundee 
3324,26,"Ultramarines: A Warhammer 40,000 Movie "
3325,17,The I Inside 
3326,12,Beneath Hill 60 
3327,13,Polisse 
3328,17,Awake 
3329,1,Star Wars: The Clone Wars             
3330,32,Skin Trade 
3331,29,The Lost Boys 
3332,6,Crazy Heart 
3333,6,The Rose 
3334,7,Baggage Claim 
3335,11,Barbarella 
3336,10,Shipwrecked 
3337,7,Election 
3338,38,The Namesake 
3339,7,The DUFF 
3340,6,Glitter 
3341,35,The Haunting in Connecticut 2: Ghosts of Georgia 
3342,5,Silmido 
3343,20,Bright Star 
3344,2,My Name Is Khan 
3345,6,Footloose 
3346,5,All Is Lost 
3347,2,Limbo 
3348,3,Namastey London 
3349,39,The Wind That Shakes the Barley 
3350,21,Yeh Jawaani Hai Deewani 
3351,23,The Karate Kid 
3352,30,Quo Vadis 
3353,21,Repo! The Genetic Opera 
3354,5,Valley of the Wolves: Iraq 
3355,13,Pulp Fiction 
3356,21,The Muppet Movie 
3357,13,Nightcrawler 
3358,35,Club Dread 
3359,21,The Sound of Music 
3360,3,Splash 
3361,7,Little Miss Sunshine 
3362,2,Stand by Me 
3363,26,28 Days Later... 
3364,6,You Got Served 
3365,20,Escape from Alcatraz 
3366,6,Brown Sugar 
3367,13,A Thin Line Between Love and Hate 
3368,3,50/50 
3369,35,Shutter 
3370,29,Creepshow 
3371,3,That Awkward Moment 
3372,24,Modern Problems 
3373,2,Kicks 
3374,3,Much Ado About Nothing 
3375,0,On Her Majesty's Secret Service 
3376,32,The Player             
3377,29,New Nightmare 
3378,3,Drive Me Crazy 
3379,38,Akeelah and the Bee 
3380,19,Half Baked 
3381,3,New in Town 
3382,38,Syriana 
3383,13,American Psycho 
3384,22,The Good Girl 
3385,32,Bon Cop Bad Cop 
3386,32,The Boondock Saints II: All Saints Day 
3387,22,The City of Your Final Destination 
3388,3,Enough Said 
3389,3,Easy A 
3390,3,The Inkwell 
3391,35,Shadow of the Vampire 
3392,7,Prom 
3393,3,The Pallbearer 
3394,7,Held Up 
3395,3,Woman on Top 
3396,22,Howards End 
3397,11,Preacher             
3398,3,Anomalisa 
3399,7,Another Year 
3400,21,8 Women 
3401,32,Showdown in Little Tokyo 
3402,19,Clay Pigeons 
3403,3,It's Kind of a Funny Story 
3404,30,Made in Dagenham 
3405,20,When Did You Last See Your Father? 
3406,23,Prefontaine 
3407,2,The Wicked Lady 
3408,1,The Secret of Kells 
3409,6,Begin Again 
3410,22,Down in the Valley 
3411,13,Brooklyn Rules 
3412,22,Restless 
3413,21,The Singing Detective 
3414,31,The Land Girls 
3415,26,Fido 
3416,3,The Wendell Baker Story 
3417,19,Wild Target 
3418,35,Pathology 
3419,22,Wuthering Heights             
3420,13,10th & Wolf 
3421,3,Dear Wendy 
3422,38,Aloft 
3423,1,Akira 
3424,32,The Death and Life of Bobby Z 
3425,23,The Rocket: The Legend of Rocket Richard 
3426,32,Swelter 
3427,5,My Lucky Star 
3428,3,Imagine Me & You 
3429,38,Mr. Church 
3430,17,Swimming Pool 
3431,5,Green Street 3: Never Back Down 
3432,23,The Blood of Heroes 
3433,5,Code of Honor 
3434,10,Driving Miss Daisy 
3435,7,Soul Food 
3436,5,Rumble in the Bronx 
3437,27,Far from Men 
3438,7,Thank You for Smoking 
3439,35,Hostel: Part II 
3440,38,An Education 
3441,22,Shopgirl 
3442,3,The Hotel New Hampshire 
3443,17,Narc 
3444,23,Men with Brooms 
3445,19,Witless Protection 
3446,22,The Work and the Glory 
3447,19,Extract 
3448,6,Masked and Anonymous 
3449,13,Alias Betty 
3450,24,Code 46 
3451,7,Outside Bet 
3452,13,Crash 
3453,38,Albert Nobbs 
3454,32,Black November 
3455,10,Ta Ra Rum Pum 
3456,31,Persepolis 
3457,11,The Hole 
3458,38,The Wave 
3459,35,The Neon Demon 
3460,32,Harry Brown 
3461,5,Spider-Man 3 
3462,11,The Omega Code 
3464,0,Pound of Flesh 
3465,29,Diamonds Are Forever 
3466,13,The Godfather 
3467,6,Flashdance 
3468,3,500 Days of Summer 
3469,6,The Piano 
3470,7,Magic Mike 
3471,35,Darkness Falls 
3472,0,Live and Let Die 
3473,23,My Dog Skip 
3474,3,"Definitely, Maybe "
3475,7,Jumping the Broom 
3476,22,The Great Gatsby 
3477,30,"Good Night, and Good Luck. "
3478,20,Capote 
3479,32,Desperado 
3480,27,The Claim 
3481,13,Fargo             
3482,34,Logan's Run 
3483,0,The Man with the Golden Gun 
3484,32,Action Jackson 
3485,35,The Descent 
3486,4,Michael Jordan to the Max 
3487,35,Devil's Due 
3488,7,Flirting with Disaster 
3489,35,The Devil's Rejects 
3490,22,Buffy the Vampire Slayer             
3491,19,Dope 
3492,13,In Too Deep 
3493,0,Skyfall 
3494,35,House of 1000 Corpses 
3495,35,Alien Zone 
3496,7,A Serious Man 
3497,17,Get Low 
3498,29,Warlock 
3499,6,Beyond the Lights 
3500,22,A Single Man 
3501,38,The Last Temptation of Christ 
3502,3,Outside Providence 
3503,21,Bride & Prejudice 
3504,30,Rabbit-Proof Fence 
3505,23,Who's Your Caddy? 
3506,26,Split Second 
3507,32,Nikita             
3508,20,The Other Side of Heaven 
3509,17,Dark Angel             
3510,21,Veer-Zaara 
3511,23,Redbelt 
3512,3,Cyrus 
3513,10,A Dog of Flanders 
3514,20,Auto Focus 
3515,20,Factory Girl 
3516,38,We Need to Talk About Kevin 
3517,10,The Christmas Candle 
3518,23,The Mighty Macs 
3519,10,Losin' It 
3520,22,Mother and Child 
3521,31,March or Die 
3522,24,Les visiteurs 
3523,7,Somewhere 
3524,7,I Hope They Serve Beer in Hell 
3525,7,Chairman of the Board 
3526,38,Hesher 
3527,19,Dom Hemingway 
3528,17,Gerry 
3529,22,The Heart of Me 
3530,20,Freeheld 
3531,7,The Extra Man 
3532,36,Hard to Be a God 
3533,19,Ca$h 
3534,38,Wah-Wah 
3535,32,The Boondock Saints 
3536,32,Z Storm 
3537,29,Twixt 
3538,36,Snow Queen 
3539,1,Alpha and Omega 4: The Legend of the Saw Toothed Cave 
3540,27,Pale Rider 
3541,11,Stargate: The Ark of Truth 
3542,7,Dazed and Confused 
3543,21,High School Musical 2 
3544,22,Two Lovers and a Bear 
3545,13,Criminal Activities 
3546,31,Aimee & Jaguar 
3547,7,The Chumscrubber 
3548,13,Shade 
3549,35,House at the End of the Street 
3550,31,Incendies 
3551,3,"Remember Me, My Love "
3552,39,Perrier's Bounty 
3553,32,Elite Squad 
3554,35,Annabelle 
3555,21,Bran Nue Dae 
3556,13,Boyz n the Hood 
3557,6,La Bamba 
3558,7,The Four Seasons 
3559,14,Dressed to Kill 
3560,10,The Adventures of Huck Finn 
3561,19,Go 
3562,3,Friends with Money 
3563,24,The Andromeda Strain 
3564,26,Bats 
3565,20,Nowhere in Africa 
3566,38,Shame 
3567,13,Layer Cake 
3568,27,The Work and the Glory II: American Zion 
3569,38,The East 
3570,22,A Home at the End of the World 
3571,38,Aberdeen 
3572,31,The Messenger 
3573,27,Tracker 
3574,6,Control 
3575,34,The Terminator 
3576,22,Good Bye Lenin! 
3577,23,The Damned United 
3579,13,Gomorrah             
3580,3,Mallrats 
3581,21,Grease 
3582,31,Platoon 
3583,4,Fahrenheit 9/11 
3584,27,Butch Cassidy and the Sundance Kid 
3585,21,Mary Poppins 
3586,38,Ordinary People 
3587,5,Around the World in 80 Days 
3588,21,West Side Story 
3589,23,Caddyshack 
3590,7,The Brothers 
3591,3,The Wood 
3592,17,The Usual Suspects 
3593,14,A Nightmare on Elm Street 5: The Dream Child 
3594,3,Van Wilder: Party Liaison 
3595,23,The Wrestler 
3596,27,Duel in the Sun 
3597,7,Best in Show 
3598,34,Escape from New York 
3599,21,School Daze 
3600,10,Daddy Day Camp 
3601,19,Mr. Nice Guy 
3602,6,A Mighty Wind 
3603,3,Mystic Pizza 
3604,12,War & Peace             
3605,3,Sliding Doors 
3606,35,Tales from the Hood 
3607,30,The Last King of Scotland 
3608,14,Halloween 5 
3609,19,Bernie 
3610,9,Dolphins and Whales 3D: Tribes of the Ocean 
3611,20,Pollock 
3612,3,200 Cigarettes 
3613,17,The Words 
3614,27,Casa de mi Padre 
3615,7,City Island 
3616,39,The Guard 
3617,7,College 
3618,22,The Virgin Suicides 
3619,6,Little Voice 
3620,3,Miss March 
3621,7,Wish I Was Here 
3622,3,Simply Irresistible 
3623,17,Veronica Mars             
3624,21,Hedwig and the Angry Inch 
3625,5,Only the Strong 
3626,35,Goddess of Love 
3627,30,Shattered Glass 
3628,13,Novocaine 
3629,38,The Business of Strangers 
3630,27,The Wild Bunch 
3631,3,The Wackness 
3632,13,The Great Train Robbery 
3633,38,Morvern Callar 
3634,11,Beastmaster 2: Through the Portal of Time 
3635,23,The 5th Quarter 
3636,38,The Flower of Evil 
3637,22,The Greatest 
3638,30,Snow Flower and the Secret Fan 
3639,22,Come Early Morning 
3640,19,Lucky Break 
3641,38,Julia 
3642,7,"Surfer, Dude "
3643,4,Lake of Fire 
3644,19,11:14 
3645,0,Men of War 
3646,17,Don McKay 
3647,13,Deadfall 
3648,10,A Shine of Rainbows 
3649,0,The Hit List 
3650,3,Emma             
3651,26,Videodrome 
3652,7,L'auberge espagnole 
3653,6,Song One 
3654,17,Murder by Numbers 
3655,12,Winter in Wartime 
3656,19,Freaky Deaky 
3657,31,The Train 
3658,38,Trade of Innocents 
3659,32,The Protector 
3660,7,Stiff Upper Lips 
3661,3,The Inbetweeners             
3662,23,Bend It Like Beckham 
3663,22,Sunshine State 
3664,23,Crossover 
3665,5,Khiladi 786 
3666,35,[Rec] 2 
3667,21,Standing Ovation 
3668,19,The Sting 
3669,23,Chariots of Fire 
3670,3,Diary of a Mad Black Woman 
3671,6,Shine 
3672,3,Don Jon 
3673,27,High Plains Drifter 
3674,7,Ghost World 
3675,20,Iris 
3676,24,Galaxina 
3677,6,The Chorus 
3678,7,Mambo Italiano 
3679,17,Wonderland 
3680,38,Do the Right Thing 
3681,13,Harvard Man 
3682,7,Le Havre 
3683,17,Irreversible 
3684,7,R100 
3685,30,Rang De Basanti 
3686,38,Animals 
3687,0,Salvation Boulevard 
3688,3,The Ten 
3689,7,A Room for Romeo Brass 
3690,13,Headhunters 
3691,26,Grabbers 
3692,23,Saint Ralph 
3693,22,Miss Julie 
3694,22,Somewhere in Time 
3695,32,Dum Maaro Dum 
3696,29,Insidious: Chapter 2 
3697,35,Saw II 
3698,26,10 Cloverfield Lane 
3699,4,Jackass: The Movie 
3700,35,Lights Out 
3701,35,Paranormal Activity 3 
3702,29,Ouija 
3703,14,A Nightmare on Elm Street 3: Dream Warriors 
3704,17,The Gift 
3705,7,Instructions Not Included 
3706,35,Paranormal Activity 4 
3707,30,The Robe 
3708,17,The Return of the Pink Panther 
3709,29,Freddy's Dead: The Final Nightmare 
3710,20,Monster 
3712,29,Paranormal Activity: The Marked Ones 
3713,20,The Elephant Man 
3714,20,Dallas Buyers Club 
3715,26,The Lazarus Effect 
3716,17,Memento 
3717,35,Oculus 
3718,7,Clerks II 
3719,6,Billy Elliot 
3720,7,The Way Way Back 
3721,6,House Party 2 
3722,27,The Man from Snowy River 
3723,1,Doug's 1st Movie 
3724,38,The Apostle 
3725,20,Mommie Dearest 
3726,7,Our Idiot Brother 
3727,23,Race 
3728,7,The Players Club 
3729,22,O 
3730,35,"As Above, So Below "
3731,38,Addicted 
3732,38,Eve's Bayou 
3733,38,Still Alice 
3734,30,The Egyptian 
3735,32,Nighthawks 
3736,35,Friday the 13th Part VIII: Jason Takes Manhattan 
3737,10,My Big Fat Greek Wedding 
3738,13,Spring Breakers 
3739,35,Halloween: The Curse of Michael Myers 
3740,2,Y Tu Mamá También 
3741,35,Shaun of the Dead 
3742,35,The Haunting of Molly Hartley 
3743,17,Lone Star 
3744,35,Halloween 4: The Return of Michael Myers 
3745,35,April Fool's Day 
3746,7,Diner 
3747,27,Lone Wolf McQuade 
3748,26,Apollo 18 
3749,7,Sunshine Cleaning 
3750,0,No Escape 
3751,11,The Beastmaster 
3752,12,Solomon and Sheba 
3753,7,Fifty Shades of Black 
3754,22,Not Easily Broken 
3755,31,A Farewell to Arms 
3756,3,The Perfect Match 
3757,1,Digimon: The Movie 
3758,7,Saved! 
3759,17,The Barbarian Invasions 
3760,2,Robin and Marian 
3761,35,The Forsaken 
3762,31,Force 10 from Navarone 
3763,7,UHF 
3764,7,Grandma's Boy 
3765,7,Slums of Beverly Hills 
3766,27,Once Upon a Time in the West 
3767,13,Made 
3768,17,Moon 
3769,7,Keeping Up with the Steins 
3770,4,Sea Rex 3D: Journey to a Prehistoric World 
3771,38,The Sweet Hereafter 
3772,38,Of Gods and Men 
3773,7,Bottle Shock 
3774,6,Jekyll and Hyde... Together Again 
3775,20,Heavenly Creatures 
3776,38,90 Minutes in Heaven 
3777,7,Everything Must Go 
3778,17,Zero Effect 
3779,38,The Machinist 
3780,13,Light Sleeper 
3781,20,Kill the Messenger 
3782,38,Rabbit Hole 
3783,20,Party Monster 
3784,6,Green Room 
3785,3,The Oh in Ohio 
3786,17,Atlas Shrugged: Who Is John Galt? 
3787,19,Bottle Rocket 
3788,13,Albino Alligator 
3789,30,"Gandhi, My Father "
3790,4,Standard Operating Procedure 
3792,35,Tucker and Dale vs Evil 
3793,22,"Lovely, Still "
3794,2,Tycoon 
3795,38,Desert Blue 
3796,26,Decoys 
3797,35,The Visit 
3798,31,Redacted 
3799,17,Fascination 
3801,26,Area 51 
3802,35,Sleep Tight 
3803,35,The Cottage 
3804,7,Dead Like Me: Life After Death 
3805,1,Farce of the Penguins 
3806,6,Flying By 
3807,17,Psych             
3808,6,Rudderless 
3809,1,Henry & Me 
3810,7,Christmas Eve 
3811,13,We Have Your Husband 
3812,38,Dying of the Light 
3813,31,Born of War 
3814,34,Capricorn One 
3815,7,Should've Been Romeo 
3816,10,Running Forever 
3817,29,Yoga Hosers 
3818,35,Navy Seals vs. Zombies 
3819,31,I Served the King of England 
3820,7,Soul Kitchen 
3821,38,Sling Blade 
3822,35,The Awakening 
3823,35,Hostel 
3824,7,Tristram Shandy: A Cock and Bull Story 
3825,38,Take Shelter 
3826,29,Lady in White 
3827,7,Driving Lessons 
3828,19,Let's Kill Ward's Wife 
3829,14,The Texas Chainsaw Massacre 2 
3830,27,Pat Garrett & Billy the Kid 
3831,33,Only God Forgives 
3832,38,Camping sauvage 
3833,7,Without Men 
3834,3,Barfi 
3835,22,Dear Frankie 
3836,27,All Hat 
3837,3,The Names of Love 
3838,7,Treading Water 
3839,38,Savage Grace 
3840,13,Out of the Blue 
3841,7,Police Academy 
3842,2,The Blue Lagoon 
3843,3,Four Weddings and a Funeral 
3844,14,Fast Times at Ridgemont High 
3845,2,Moby Dick 
3846,38,25th Hour 
3847,13,Secrets and Lies             
3848,13,Bound 
3849,38,Requiem for a Dream 
3850,21,State Fair 
3851,21,Tango 
3852,12,Salvador 
3853,7,Moms' Night Out 
3854,24,Donnie Darko 
3855,27,Saving Private Perez 
3856,17,Character 
3857,19,Spun 
3858,7,Life During Wartime 
3859,13,Lady Vengeance 
3860,6,Mozart's Sister 
3861,23,Mean Machine 
3862,32,Exiled 
3863,27,Blackthorn 
3864,13,Lilya 4-Ever 
3865,35,After.Life 
3866,38,Fugly 
3867,38,One Flew Over the Cuckoo's Nest 
3868,7,R.L. Stine's Monsterville: The Cabinet of Souls 
3869,3,Silent Movie 
3870,12,Airlift 
3871,10,Anne of Green Gables             
3872,5,Falcon Rising 
3873,32,The Sweeney 
3874,13,Sexy Beast 
3875,32,Easy Money 
3876,10,Whale Rider 
3877,7,Paa 
3878,17,Cargo 
3879,10,Pan 
3880,21,High School Musical 
3881,13,Animal Kingdom             
3882,7,Love and Death on Long Island 
3883,36,Night Watch 
3884,13,The Crying Game 
3885,7,Porky's 
3886,35,Survival of the Dead 
3888,38,Lost in Translation 
3889,3,Annie Hall 
3890,22,The Greatest Show on Earth 
3891,5,Exodus: Gods and Kings 
3892,22,Monster's Ball 
3893,35,Maggie 
3894,22,Leaving Las Vegas 
3895,35,Hansel & Gretel Get Baked 
3896,26,The Return of the Living Dead 
3897,3,The Front Page 
3898,17,The Boy Next Door 
3899,22,Trapeze 
3900,38,Saving Grace             
3901,7,The Kids Are All Right 
3902,26,They Live 
3903,12,The Great Escape 
3904,4,What the #$*! Do We (K)now!? 
3905,35,The Last Exorcism Part II 
3906,38,Boyhood 
3907,19,Scoop 
3908,34,Planet of the Apes 
3909,7,The Wash 
3910,7,3 Strikes 
3911,22,The Cooler 
3912,27,The Misfits 
3913,17,The Night Listener 
3914,19,The Jerky Boys 
3915,35,My Soul to Take 
3916,17,The Orphanage 
3917,29,A Haunted House 2 
3918,3,The Rules of Attraction 
3919,38,Topaz 
3920,19,Let's Go to Prison 
3921,29,Four Rooms 
3922,3,Secretary 
3923,4,The Real Cancun 
3924,38,Talk Radio 
3925,7,Waiting for Guffman 
3926,7,Love Stinks 
3927,19,You Kill Me 
3928,7,Thumbsucker 
3929,32,Red State 
3930,11,Mirrormask 
3931,4,Samsara 
3932,11,The Barbarians 
3933,22,The Art of Getting By 
3934,38,Zipper 
3935,38,Poolhall Junkies 
3936,38,The Loss of Sexual Innocence 
3937,38,Holy Motors 
3938,38,Joe 
3939,19,Shooting Fish 
3940,35,Prison 
3941,35,Psycho Beach Party 
3942,7,The Big Tease 
3943,38,"Buen Día, Ramón "
3944,13,Trust 
3945,7,An Everlasting Piece 
3946,3,Among Giants 
3947,22,Adore 
3948,3,The Velocity of Gary 
3949,7,Mondays in the Sun 
3950,26,Stake Land 
3951,10,Sonny with a Chance             
3952,20,The Last Time I Committed Suicide 
3953,38,Futuro Beach 
3954,7,Another Happy Day 
3955,32,A Lonely Place to Die 
3956,29,Nothing 
3957,36,The Geographer Drank His Globe Away 
3958,21,1776 
3959,17,Inescapable 
3960,31,Hell's Angels 
3961,3,Purple Violets 
3962,35,The Veil 
3963,35,The Loved Ones 
3964,35,No Vacancy 
3965,3,How to Fall in Love 
3966,20,The Perfect Wave 
3967,30,Ben-Hur 
3968,30,A Man for All Seasons 
3969,22,Network 
3970,12,Gone with the Wind 
3971,20,Desert Dancer 
3972,27,Major Dundee 
3973,38,Down for Life 
3974,27,Annie Get Your Gun 
3975,19,Four Lions 
3976,38,House of Sand 
3977,19,Defendor 
3978,21,The Pirate 
3979,38,The Good Heart 
3980,7,The History Boys 
3981,17,Unknown 
3982,31,M*A*S*H             
3983,14,Midnight Cowboy 
3985,7,Airplane! 
3986,0,Chain of Command 
3987,7,Friday 
3988,13,Menace II Society 
3989,6,Empire             
3990,29,Creepshow 2 
3991,27,The Ballad of Cable Hogue 
3992,30,In Cold Blood 
3993,38,The Nun's Story 
3994,17,Harper 
3995,0,Frenzy 
3996,35,The Witch 
3997,7,I Got the Hook Up 
3998,3,She's the One 
3999,20,Gods and Monsters 
4000,17,The Secret in Their Eyes 
4001,35,Day of the Dead 
4002,35,Train 
4003,14,Evil Dead II 
4004,21,Pootie Tang 
4005,35,Sharknado 
4006,30,La otra conquista 
4007,29,Trollhunter 
4008,3,Ira & Abby 
4009,34,The Watch 
4010,7,Winter Passing 
4011,3,D.E.B.S. 
4012,20,The Masked Saint 
4013,17,The Betrayed 
4014,32,Taxman 
4015,38,The Secret             
4016,35,2:13 
4017,32,"Batman: The Dark Knight Returns, Part 2 "
4018,4,Time to Choose 
4019,11,In the Name of the King: The Last Job 
4020,32,Wicked Blood 
4021,38,Dawn Patrol 
4022,17,Lords of London 
4023,7,High Anxiety 
4024,4,March of the Penguins 
4025,20,Margin Call 
4026,22,August 
4027,7,Choke 
4028,6,Whiplash 
4029,13,City of God 
4030,6,Human Traffic 
4031,6,Day One 
4032,17,The Dead Girl 
4033,33,The Hunt 
4034,10,A Christmas Story 
4035,22,Bella 
4036,32,Class of 1984 
4037,7,The Opposite Sex 
4038,22,Dreaming of Joseph Lees 
4039,38,The Class 
4040,35,Rosemary's Baby 
4041,27,The Man Who Shot Liberty Valance 
4042,22,Adam 
4043,13,Maria Full of Grace 
4044,3,Beginners 
4045,35,Feast 
4046,7,Animal House 
4047,0,Goldfinger 
4048,26,Antiviral 
4049,10,It's a Wonderful Life 
