,cluster_number,movie_title
2945,23,What's Eating Gilbert Grape 
2946,32,The Visual Bible: The Gospel of John 
2947,27,Vera Drake 
2948,19,The Guru 
2949,23,The Perez Family 
2950,19,Inside Llewyn Davis 
2951,23,Return to the Blue Lagoon 
2952,28,The Molly Maguires 
2953,30,Romance & Cigarettes 
2954,19,Copying Beethoven 
2955,35,Poltergeist 
2956,27,Brighton Rock 
2957,26,Saw V 
2958,27,Machine Gun McCain 
2959,39,LOL 
2960,31,Jindabyne 
2961,2,Kabhi Alvida Naa Kehna 
2962,39,An Ideal Husband 
2963,18,The Last Days on Mars 
2964,18,Darkness 
2965,22,2001: A Space Odyssey 
2966,34,E.T. the Extra-Terrestrial 
2967,23,In the Land of Women 
2968,2,The Blue Butterfly 
2969,4,There Goes My Baby 
2970,4,Lovesick             
2971,21,Housefull 
2972,44,September Dawn 
2973,10,For Greater Glory: The True Story of Cristiada 
2974,19,La Famille Bélier 
2975,2,Good Will Hunting 
2976,1,Misconduct 
2977,26,Saw III 
2978,13,Stripes 
2979,16,Bring It On 
2980,41,The Purge: Election Year 
2981,39,She's All That 
2982,2,Precious 
2983,26,Saw IV 
2984,26,White Noise 
2985,39,Madea's Family Reunion 
2986,16,The Color of Money 
2987,10,The Longest Day 
2988,16,The Mighty Ducks 
2989,26,The Grudge 
2990,16,Happy Gilmore 
2991,26,Jeepers Creepers 
2992,19,Bill & Ted's Excellent Adventure 
2993,30,Oliver! 
2994,4,The Best Exotic Marigold Hotel 
2995,33,Recess: School's Out 
2996,22,Mad Max Beyond Thunderdome 
2997,12,Commando 
2998,26,The Boy 
2999,26,Devil 
3000,4,Friday After Next 
3001,35,Insidious: Chapter 3 
3002,19,The Last Dragon 
3003,38,Snatch 
3004,18,The Lawnmower Man 
3005,19,Nick and Norah's Infinite Playlist 
3006,24,Dogma 
3007,4,The Banger Sisters 
3008,35,Twilight Zone: The Movie 
3009,1,Road House 
3010,40,A Low Down Dirty Shame 
3011,1,Swimfan 
3012,39,Employee of the Month 
3013,39,Can't Hardly Wait 
3014,27,The Outsiders 
3015,17,Pete's Dragon 
3016,18,The Dead Zone 
3017,26,Sinister 2 
3018,19,Sparkle 
3019,26,Valentine 
3020,8,The Fourth Kind 
3021,19,A Prairie Home Companion 
3022,2,Sugar Hill 
3023,1,Invasion U.S.A. 
3024,19,Roll Bounce 
3025,4,Rushmore 
3026,41,Skyline 
3027,4,The Second Best Exotic Marigold Hotel 
3028,2,Kit Kittredge: An American Girl 
3029,39,The Perfect Man 
3030,19,Mo' Better Blues 
3031,21,Kung Pow: Enter the Fist 
3032,34,Tremors 
3033,18,Wrong Turn 
3034,15,The Long Riders 
3035,31,The Corruptor 
3036,2,Mud 
3037,38,Reno 911!: Miami 
3038,7,One Direction: This Is Us 
3039,21,"The Goods: Live Hard, Sell Hard "
3040,33,Hey Arnold! The Movie 
3041,36,My Week with Marilyn 
3042,27,The Matador 
3043,23,Love Jones 
3044,2,End of the Spear 
3045,39,Get Over It 
3046,4,Office Space 
3047,39,Drop Dead Gorgeous 
3048,36,Big Eyes 
3049,38,Very Bad Things 
3050,39,Sleepover 
3051,8,Body Double 
3052,39,MacGruber 
3053,27,Dirty Pretty Things 
3054,21,Movie 43 
3055,1,The Tourist 
3056,42,Over Her Dead Body 
3057,34,Seeking a Friend for the End of the World 
3058,21,Cedar Rapids 
3059,31,Bones             
3060,27,American History X 
3061,18,The Collection 
3062,20,Teacher's Pet 
3063,19,The Red Violin 
3064,36,The Straight Story 
3065,25,Deuces Wild 
3066,4,Bad Words 
3067,16,"Run, Fatboy, Run "
3068,21,Heartbeeps 
3069,2,Black or White 
3070,39,On the Line 
3071,13,Rescue Dawn 
3072,19,Danny Collins 
3073,4,"Jeff, Who Lives at Home "
3074,23,I Am Love 
3075,8,Atlas Shrugged II: The Strike 
3076,25,Romeo Is Bleeding 
3077,31,The Limey 
3078,23,The House of Mirth 
3079,1,Malone 
3080,16,Peaceful Warrior 
3081,21,Bucky Larson: Born to Be a Star 
3082,19,Bamboozled 
3083,26,The Forest 
3084,8,Sphinx 
3085,4,While We're Young 
3086,23,A Better Life 
3087,8,Spider 
3088,38,Gun Shy 
3089,23,Nicholas Nickleby 
3090,36,The Iceman 
3091,2,Dekalog             
3092,22,Krrish 
3093,38,Cecil B. DeMented 
3094,27,Killer Joe 
3095,4,The Joneses 
3096,27,Owning Mahowny 
3097,21,The Brothers Solomon 
3098,23,My Blueberry Nights 
3099,2,Illuminata 
3100,39,Swept Away 
3101,1,"War, Inc. "
3102,16,Shaolin Soccer 
3103,2,The Brown Bunny 
3104,38,The Swindle 
3105,36,Rosewater 
3106,23,The Chambermaid on the Titanic 
3107,13,Coriolanus 
3108,4,Imaginary Heroes 
3109,4,High Heels and Low Lifes 
3110,4,World's Greatest Dad 
3111,18,Severance 
3112,2,Edmond 
3113,2,Welcome to the Rileys 
3114,38,Police Academy: Mission to Moscow 
3115,2,Blood Done Sign My Name 
3116,10,"Cinco de Mayo, La Batalla "
3117,23,Elsa & Fred 
3118,21,An Alan Smithee Film: Burn Hollywood Burn 
3119,4,The Open Road 
3120,39,The Good Guy 
3121,21,Motherhood 
3122,2,Free Style 
3123,8,Strangerland 
3124,19,The Janky Promoters 
3125,39,Blonde Ambition 
3126,31,The Oxford Murders 
3127,18,The Reef 
3128,4,Eulogy 
3129,35,White Noise 2: The Light 
3130,19,You Got Served: Beat the World 
3131,2,Fifty Dead Men Walking 
3132,33,Jungle Shuffle 
3133,13,Adam Resurrected 
3134,23,Of Horses and Men 
3135,39,It's a Wonderful Afterlife 
3136,41,The Devil's Tomb 
3137,23,Partition 
3138,21,Good Intentions 
3139,15,"The Good, the Bad, the Weird "
3140,18,Nurse 3D 
3141,15,Gunless 
3142,23,Adventureland 
3143,23,The Lost City 
3144,21,Next Friday 
3145,25,American Heist 
3146,12,You Only Live Twice 
3147,40,Plastic 
3148,23,Amour 
3149,18,Poltergeist III 
3150,18,Re-Kill 
3151,40,"It's a Mad, Mad, Mad, Mad World "
3152,31,Volver 
3153,3,Heavy Metal 
3154,22,Gentlemen Broncos 
3155,13,Richard III 
3156,18,Into the Grizzly Maze 
3157,1,Kites 
3158,34,Melancholia 
3159,36,Red Dog 
3160,23,Jab Tak Hai Jaan 
3161,34,Alien 
3162,19,The Runaways 
3163,30,Fiddler on the Roof 
3164,12,Thunderball 
3165,34,Detention 
3166,23,Loose Cannons 
3167,25,Set It Off 
3168,4,The Best Man 
3169,35,Child's Play 
3170,7,Sicko 
3171,41,The Purge: Anarchy 
3172,39,Down to You 
3173,21,Harold & Kumar Go to White Castle 
3174,2,The Contender 
3175,27,Boiler Room 
3176,4,Trading Places 
3177,18,Black Christmas 
3178,39,Breakin' All the Rules 
3179,10,Henry V 
3180,4,The Savages 
3181,39,Chasing Papi 
3182,25,The Way of the Gun 
3183,4,Igby Goes Down 
3184,21,PCU 
3185,23,The Ultimate Gift 
3186,23,The Bold and the Beautiful             
3187,22,The Ice Pirates 
3188,43,Gracie 
3189,23,Trust the Man 
3190,19,Hamlet 2 
3191,19,Velvet Goldmine 
3192,26,The Wailing 
3193,7,Glee: The 3D Concert Movie 
3194,10,The Legend of Suriyothai 
3195,18,Two Evil Eyes 
3196,21,Barbecue 
3197,2,All or Nothing 
3198,2,Princess Kaiulani 
3199,2,Opal Dream 
3200,25,Heist 
3201,10,Flame and Citron 
3202,19,Undiscovered 
3203,31,Red Riding: In the Year of Our Lord 1974 
3204,2,The Girl on the Train 
3205,23,Veronika Decides to Die 
3206,21,Crocodile Dundee 
3207,26,"Ultramarines: A Warhammer 40,000 Movie "
3208,8,The I Inside 
3209,10,Beneath Hill 60 
3210,27,Polisse 
3211,31,Awake 
3212,3,Star Wars: The Clone Wars             
3213,25,Skin Trade 
3214,35,The Lost Boys 
3215,19,Crazy Heart 
3216,19,The Rose 
3217,21,Baggage Claim 
3218,37,Barbarella 
3219,17,Shipwrecked 
3220,4,Election 
3221,2,The Namesake 
3222,21,The DUFF 
3223,19,Glitter 
3224,26,The Haunting in Connecticut 2: Ghosts of Georgia 
3225,2,Silmido 
3226,36,Bright Star 
3227,2,My Name Is Khan 
3228,19,Footloose 
3229,12,All Is Lost 
3230,2,Limbo 
3231,23,Namastey London 
3232,13,The Wind That Shakes the Barley 
3233,30,Yeh Jawaani Hai Deewani 
3234,16,The Karate Kid 
3235,32,Quo Vadis 
3236,30,Repo! The Genetic Opera 
3237,12,Valley of the Wolves: Iraq 
3238,27,Pulp Fiction 
3239,20,The Muppet Movie 
3240,27,Nightcrawler 
3241,18,Club Dread 
3242,30,The Sound of Music 
3243,24,Splash 
3244,4,Little Miss Sunshine 
3245,2,Stand by Me 
3246,34,28 Days Later... 
3247,19,You Got Served 
3248,36,Escape from Alcatraz 
3249,19,Brown Sugar 
3250,38,A Thin Line Between Love and Hate 
3251,23,50/50 
3252,26,Shutter 
3253,35,Creepshow 
3254,39,That Awkward Moment 
3255,42,Modern Problems 
3256,12,Kicks 
3257,23,Much Ado About Nothing 
3258,12,On Her Majesty's Secret Service 
3259,25,The Player             
3260,26,New Nightmare 
3261,23,Drive Me Crazy 
3262,2,Akeelah and the Bee 
3263,38,Half Baked 
3264,39,New in Town 
3265,2,Syriana 
3266,27,American Psycho 
3267,23,The Good Girl 
3268,40,Bon Cop Bad Cop 
3269,25,The Boondock Saints II: All Saints Day 
3270,23,The City of Your Final Destination 
3271,23,Enough Said 
3272,39,Easy A 
3273,23,The Inkwell 
3274,18,Shadow of the Vampire 
3275,4,Prom 
3276,39,The Pallbearer 
3277,21,Held Up 
3278,42,Woman on Top 
3279,23,Howards End 
3280,8,Preacher             
3281,23,Anomalisa 
3282,4,Another Year 
3283,30,8 Women 
3284,40,Showdown in Little Tokyo 
3285,38,Clay Pigeons 
3286,23,It's Kind of a Funny Story 
3287,32,Made in Dagenham 
3288,36,When Did You Last See Your Father? 
3289,43,Prefontaine 
3290,2,The Wicked Lady 
3291,3,The Secret of Kells 
3292,19,Begin Again 
3293,23,Down in the Valley 
3294,27,Brooklyn Rules 
3295,23,Restless 
3296,30,The Singing Detective 
3297,13,The Land Girls 
3298,34,Fido 
3299,39,The Wendell Baker Story 
3300,40,Wild Target 
3301,18,Pathology 
3302,23,Wuthering Heights             
3303,27,10th & Wolf 
3304,38,Dear Wendy 
3305,2,Aloft 
3306,33,Akira 
3307,25,The Death and Life of Bobby Z 
3308,43,The Rocket: The Legend of Rocket Richard 
3309,25,Swelter 
3310,12,My Lucky Star 
3311,23,Imagine Me & You 
3312,2,Mr. Church 
3313,31,Swimming Pool 
3314,1,Green Street 3: Never Back Down 
3315,16,The Blood of Heroes 
3316,1,Code of Honor 
3317,4,Driving Miss Daisy 
3318,4,Soul Food 
3319,21,Rumble in the Bronx 
3320,44,Far from Men 
3321,4,Thank You for Smoking 
3322,18,Hostel: Part II 
3323,2,An Education 
3324,23,Shopgirl 
3325,23,The Hotel New Hampshire 
3326,31,Narc 
3327,16,Men with Brooms 
3328,38,Witless Protection 
3329,23,The Work and the Glory 
3330,38,Extract 
3331,19,Masked and Anonymous 
3332,27,Alias Betty 
3333,34,Code 46 
3334,21,Outside Bet 
3335,27,Crash 
3336,2,Albert Nobbs 
3337,25,Black November 
3338,39,Ta Ra Rum Pum 
3339,13,Persepolis 
3340,37,The Hole 
3341,2,The Wave 
3342,18,The Neon Demon 
3343,25,Harry Brown 
3344,12,Spider-Man 3 
3345,37,The Omega Code 
3346,1,Pound of Flesh 
3347,12,Diamonds Are Forever 
3348,27,The Godfather 
3349,19,Flashdance 
3350,23,500 Days of Summer 
3351,19,The Piano 
3352,4,Magic Mike 
3353,26,Darkness Falls 
3354,12,Live and Let Die 
3355,16,My Dog Skip 
3356,23,"Definitely, Maybe "
3357,4,Jumping the Broom 
3358,23,The Great Gatsby 
3359,32,"Good Night, and Good Luck. "
3360,36,Capote 
3361,25,Desperado 
3362,44,The Claim 
3363,27,Fargo             
3364,22,Logan's Run 
3365,12,The Man with the Golden Gun 
3366,40,Action Jackson 
3367,18,The Descent 
3368,7,Michael Jordan to the Max 
3369,26,Devil's Due 
3370,4,Flirting with Disaster 
3371,18,The Devil's Rejects 
3372,24,Buffy the Vampire Slayer             
3373,38,Dope 
3374,27,In Too Deep 
3375,12,Skyfall 
3376,18,House of 1000 Corpses 
3377,18,Alien Zone 
3378,4,A Serious Man 
3379,8,Get Low 
3380,35,Warlock 
3381,19,Beyond the Lights 
3382,23,A Single Man 
3383,2,The Last Temptation of Christ 
3384,23,Outside Providence 
3385,30,Bride & Prejudice 
3386,32,Rabbit-Proof Fence 
3387,16,Who's Your Caddy? 
3388,41,Split Second 
3389,25,Nikita             
3390,36,The Other Side of Heaven 
3391,8,Dark Angel             
3392,30,Veer-Zaara 
3393,16,Redbelt 
3394,23,Cyrus 
3395,2,A Dog of Flanders 
3396,36,Auto Focus 
3397,36,Factory Girl 
3398,2,We Need to Talk About Kevin 
3399,2,The Christmas Candle 
3400,16,The Mighty Macs 
3401,21,Losin' It 
3402,23,Mother and Child 
3403,13,March or Die 
3404,42,Les visiteurs 
3405,4,Somewhere 
3406,21,I Hope They Serve Beer in Hell 
3407,21,Chairman of the Board 
3408,2,Hesher 
3409,38,Dom Hemingway 
3410,8,Gerry 
3411,23,The Heart of Me 
3412,36,Freeheld 
3413,21,The Extra Man 
3414,34,Hard to Be a God 
3415,38,Ca$h 
3416,2,Wah-Wah 
3417,25,The Boondock Saints 
3418,40,Z Storm 
3419,26,Twixt 
3420,33,Snow Queen 
3421,3,Alpha and Omega 4: The Legend of the Saw Toothed Cave 
3422,15,Pale Rider 
3423,37,Stargate: The Ark of Truth 
3424,4,Dazed and Confused 
3425,0,High School Musical 2 
3426,23,Two Lovers and a Bear 
3427,27,Criminal Activities 
3428,13,Aimee & Jaguar 
3429,4,The Chumscrubber 
3430,27,Shade 
3431,18,House at the End of the Street 
3432,13,Incendies 
3433,23,"Remember Me, My Love "
3434,25,Perrier's Bounty 
3435,25,Elite Squad 
3436,26,Annabelle 
3437,30,Bran Nue Dae 
3438,27,Boyz n the Hood 
3439,19,La Bamba 
3440,4,The Four Seasons 
3441,8,Dressed to Kill 
3442,17,The Adventures of Huck Finn 
3443,38,Go 
3444,23,Friends with Money 
3445,34,The Andromeda Strain 
3446,18,Bats 
3447,36,Nowhere in Africa 
3448,2,Shame 
3449,27,Layer Cake 
3450,44,The Work and the Glory II: American Zion 
3451,2,The East 
3452,23,A Home at the End of the World 
3453,2,Aberdeen 
3454,13,The Messenger 
3455,15,Tracker 
3456,19,Control 
3457,41,The Terminator 
3458,23,Good Bye Lenin! 
3459,43,The Damned United 
3460,27,Gomorrah             
3461,39,Mallrats 
3462,30,Grease 
3463,13,Platoon 
3464,7,Fahrenheit 9/11 
3465,44,Butch Cassidy and the Sundance Kid 
3466,20,Mary Poppins 
3467,2,Ordinary People 
3468,12,Around the World in 80 Days 
3469,30,West Side Story 
3470,16,Caddyshack 
3471,4,The Brothers 
3472,23,The Wood 
3473,31,The Usual Suspects 
3474,35,A Nightmare on Elm Street 5: The Dream Child 
3475,39,Van Wilder: Party Liaison 
3476,16,The Wrestler 
3477,44,Duel in the Sun 
3478,4,Best in Show 
3479,41,Escape from New York 
3480,30,School Daze 
3481,21,Daddy Day Camp 
3482,40,Mr. Nice Guy 
3483,19,A Mighty Wind 
3484,23,Mystic Pizza 
3485,10,War & Peace             
3486,24,Sliding Doors 
3487,18,Tales from the Hood 
3488,32,The Last King of Scotland 
3489,18,Halloween 5 
3490,38,Bernie 
3491,11,Dolphins and Whales 3D: Tribes of the Ocean 
3492,36,Pollock 
3493,23,200 Cigarettes 
3494,8,The Words 
3495,15,Casa de mi Padre 
3496,4,City Island 
3497,38,The Guard 
3498,21,College 
3499,23,The Virgin Suicides 
3500,19,Little Voice 
3501,39,Miss March 
3502,4,Wish I Was Here 
3503,24,Simply Irresistible 
3504,31,Veronica Mars             
3505,0,Hedwig and the Angry Inch 
3506,1,Only the Strong 
3507,26,Goddess of Love 
3508,28,Shattered Glass 
3509,27,Novocaine 
3510,2,The Business of Strangers 
3511,15,The Wild Bunch 
3512,23,The Wackness 
3513,27,The Great Train Robbery 
3514,2,Morvern Callar 
3515,37,Beastmaster 2: Through the Portal of Time 
3516,43,The 5th Quarter 
3517,2,The Flower of Evil 
3518,23,The Greatest 
3519,28,Snow Flower and the Secret Fan 
3520,23,Come Early Morning 
3521,38,Lucky Break 
3522,2,Julia 
3523,21,"Surfer, Dude "
3524,7,Lake of Fire 
3525,38,11:14 
3526,1,Men of War 
3527,8,Don McKay 
3528,27,Deadfall 
3529,2,A Shine of Rainbows 
3530,1,The Hit List 
3531,23,Emma             
3532,26,Videodrome 
3533,4,L'auberge espagnole 
3534,19,Song One 
3535,31,Murder by Numbers 
3536,10,Winter in Wartime 
3537,38,Freaky Deaky 
3538,13,The Train 
3539,1,Trade of Innocents 
3540,25,The Protector 
3541,21,Stiff Upper Lips 
3542,39,The Inbetweeners             
3543,16,Bend It Like Beckham 
3544,23,Sunshine State 
3545,16,Crossover 
3546,21,Khiladi 786 
3547,18,[Rec] 2 
3548,30,Standing Ovation 
3549,38,The Sting 
3550,43,Chariots of Fire 
3551,23,Diary of a Mad Black Woman 
3552,19,Shine 
3553,23,Don Jon 
3554,15,High Plains Drifter 
3555,4,Ghost World 
3556,36,Iris 
3557,21,Galaxina 
3558,19,The Chorus 
3559,4,Mambo Italiano 
3560,31,Wonderland 
3561,2,Do the Right Thing 
3562,38,Harvard Man 
3563,4,Le Havre 
3564,31,Irreversible 
3565,4,R100 
3566,28,Rang De Basanti 
3567,2,Animals 
3568,1,Salvation Boulevard 
3569,39,The Ten 
3570,4,A Room for Romeo Brass 
3571,27,Headhunters 
3572,18,Grabbers 
3573,16,Saint Ralph 
3574,23,Miss Julie 
3575,24,Somewhere in Time 
3576,25,Dum Maaro Dum 
3577,35,Insidious: Chapter 2 
3578,26,Saw II 
3579,26,10 Cloverfield Lane 
3580,7,Jackass: The Movie 
3581,18,Lights Out 
3582,18,Paranormal Activity 3 
3583,35,Ouija 
3584,35,A Nightmare on Elm Street 3: Dream Warriors 
3585,8,The Gift 
3586,4,Instructions Not Included 
3587,18,Paranormal Activity 4 
3588,28,The Robe 
3589,31,The Return of the Pink Panther 
3590,35,Freddy's Dead: The Final Nightmare 
3591,36,Monster 
3592,35,Paranormal Activity: The Marked Ones 
3593,36,The Elephant Man 
3594,36,Dallas Buyers Club 
3595,18,The Lazarus Effect 
3596,8,Memento 
3597,26,Oculus 
3598,4,Clerks II 
3599,19,Billy Elliot 
3600,4,The Way Way Back 
3601,19,House Party 2 
3602,44,The Man from Snowy River 
3603,33,Doug's 1st Movie 
3604,2,The Apostle 
3605,36,Mommie Dearest 
3606,4,Our Idiot Brother 
3607,43,Race 
3608,4,The Players Club 
3609,23,O 
3610,26,"As Above, So Below "
3611,1,Addicted 
3612,2,Eve's Bayou 
3613,2,Still Alice 
3614,28,The Egyptian 
3615,25,Nighthawks 
3616,18,Friday the 13th Part VIII: Jason Takes Manhattan 
3617,39,My Big Fat Greek Wedding 
3618,27,Spring Breakers 
3619,18,Halloween: The Curse of Michael Myers 
3620,23,Y Tu Mamá También 
3621,18,Shaun of the Dead 
3622,18,The Haunting of Molly Hartley 
3623,8,Lone Star 
3624,18,Halloween 4: The Return of Michael Myers 
3625,26,April Fool's Day 
3626,4,Diner 
3627,44,Lone Wolf McQuade 
3628,26,Apollo 18 
3629,4,Sunshine Cleaning 
3630,1,No Escape 
3631,37,The Beastmaster 
3632,10,Solomon and Sheba 
3633,21,Fifty Shades of Black 
3634,23,Not Easily Broken 
3635,13,A Farewell to Arms 
3636,39,The Perfect Match 
3637,33,Digimon: The Movie 
3638,4,Saved! 
3639,31,The Barbarian Invasions 
3640,23,Robin and Marian 
3641,18,The Forsaken 
3642,13,Force 10 from Navarone 
3643,4,UHF 
3644,4,Grandma's Boy 
3645,4,Slums of Beverly Hills 
3646,44,Once Upon a Time in the West 
3647,27,Made 
3648,8,Moon 
3649,21,Keeping Up with the Steins 
3650,7,Sea Rex 3D: Journey to a Prehistoric World 
3651,2,The Sweet Hereafter 
3652,2,Of Gods and Men 
3653,4,Bottle Shock 
3654,19,Jekyll and Hyde... Together Again 
3655,36,Heavenly Creatures 
3656,2,90 Minutes in Heaven 
3657,4,Everything Must Go 
3658,31,Zero Effect 
3659,2,The Machinist 
3660,27,Light Sleeper 
3661,31,Kill the Messenger 
3662,2,Rabbit Hole 
3663,36,Party Monster 
3664,19,Green Room 
3665,23,The Oh in Ohio 
3666,8,Atlas Shrugged: Who Is John Galt? 
3667,38,Bottle Rocket 
3668,27,Albino Alligator 
3669,32,"Gandhi, My Father "
3670,7,Standard Operating Procedure 
3671,18,Tucker and Dale vs Evil 
3672,23,"Lovely, Still "
3673,23,Tycoon 
3674,2,Desert Blue 
3675,18,Decoys 
3676,18,The Visit 
3677,13,Redacted 
3678,8,Fascination 
3679,18,Area 51 
3680,18,Sleep Tight 
3681,18,The Cottage 
3682,42,Dead Like Me: Life After Death 
3683,33,Farce of the Penguins 
3684,19,Flying By 
3685,31,Psych             
3686,19,Rudderless 
3687,33,Henry & Me 
3688,21,Christmas Eve 
3689,27,We Have Your Husband 
3690,1,Dying of the Light 
3691,13,Born of War 
3692,41,Capricorn One 
3693,4,Should've Been Romeo 
3694,2,Running Forever 
3695,35,Yoga Hosers 
3696,18,Navy Seals vs. Zombies 
3697,13,I Served the King of England 
3698,4,Soul Kitchen 
3699,2,Sling Blade 
3700,18,The Awakening 
3701,18,Hostel 
3702,4,Tristram Shandy: A Cock and Bull Story 
3703,2,Take Shelter 
3704,26,Lady in White 
3705,4,Driving Lessons 
3706,38,Let's Kill Ward's Wife 
3707,18,The Texas Chainsaw Massacre 2 
3708,44,Pat Garrett & Billy the Kid 
3709,27,Only God Forgives 
3710,2,Camping sauvage 
3711,21,Without Men 
3712,39,Barfi 
3713,23,Dear Frankie 
3714,15,All Hat 
3715,23,The Names of Love 
3716,4,Treading Water 
3717,2,Savage Grace 
3718,27,Out of the Blue 
3719,4,Police Academy 
3720,23,The Blue Lagoon 
3721,23,Four Weddings and a Funeral 
3722,4,Fast Times at Ridgemont High 
3723,2,Moby Dick 
3724,2,25th Hour 
3725,27,Secrets and Lies             
3726,27,Bound 
3727,2,Requiem for a Dream 
3728,30,State Fair 
3729,30,Tango 
3730,10,Salvador 
3731,21,Moms' Night Out 
3732,34,Donnie Darko 
3733,15,Saving Private Perez 
3734,31,Character 
3735,38,Spun 
3736,4,Life During Wartime 
3737,27,Lady Vengeance 
3738,19,Mozart's Sister 
3739,16,Mean Machine 
3740,25,Exiled 
3741,15,Blackthorn 
3742,27,Lilya 4-Ever 
3743,26,After.Life 
3744,1,Fugly 
3745,2,One Flew Over the Cuckoo's Nest 
3746,21,R.L. Stine's Monsterville: The Cabinet of Souls 
3747,39,Silent Movie 
3748,10,Airlift 
3749,2,Anne of Green Gables             
3750,12,Falcon Rising 
3751,25,The Sweeney 
3752,27,Sexy Beast 
3753,25,Easy Money 
3754,2,Whale Rider 
3755,4,Paa 
3756,8,Cargo 
3757,17,Pan 
3758,0,High School Musical 
3759,27,Animal Kingdom             
3760,4,Love and Death on Long Island 
3761,24,Night Watch 
3762,27,The Crying Game 
3763,21,Porky's 
3764,18,Survival of the Dead 
3765,2,Lost in Translation 
3766,39,Annie Hall 
3767,23,The Greatest Show on Earth 
3768,12,Exodus: Gods and Kings 
3769,23,Monster's Ball 
3770,18,Maggie 
3771,23,Leaving Las Vegas 
3772,18,Hansel & Gretel Get Baked 
3773,34,The Return of the Living Dead 
3774,23,The Front Page 
3775,8,The Boy Next Door 
3776,23,Trapeze 
3777,24,Saving Grace             
3778,4,The Kids Are All Right 
3779,18,They Live 
3780,10,The Great Escape 
3781,7,What the #$*! Do We (K)now!? 
3782,18,The Last Exorcism Part II 
3783,2,Boyhood 
3784,31,Scoop 
3785,22,Planet of the Apes 
3786,21,The Wash 
3787,21,3 Strikes 
3788,24,The Cooler 
3789,44,The Misfits 
3790,31,The Night Listener 
3791,38,The Jerky Boys 
3792,26,My Soul to Take 
3793,8,The Orphanage 
3794,42,A Haunted House 2 
3795,23,The Rules of Attraction 
3796,2,Topaz 
3797,38,Let's Go to Prison 
3798,42,Four Rooms 
3799,23,Secretary 
3800,7,The Real Cancun 
3801,2,Talk Radio 
3802,4,Waiting for Guffman 
3803,21,Love Stinks 
3804,38,You Kill Me 
3805,4,Thumbsucker 
3806,25,Red State 
3807,37,Mirrormask 
3808,7,Samsara 
3809,37,The Barbarians 
3810,23,The Art of Getting By 
3811,2,Zipper 
3812,2,Poolhall Junkies 
3813,2,The Loss of Sexual Innocence 
3814,24,Holy Motors 
3815,2,Joe 
3816,38,Shooting Fish 
3817,18,Prison 
3818,26,Psycho Beach Party 
3819,21,The Big Tease 
3820,2,"Buen Día, Ramón "
3821,27,Trust 
3822,21,An Everlasting Piece 
3823,39,Among Giants 
3824,23,Adore 
3825,39,The Velocity of Gary 
3826,4,Mondays in the Sun 
3827,34,Stake Land 
3828,39,Sonny with a Chance             
3829,36,The Last Time I Committed Suicide 
3830,2,Futuro Beach 
3831,4,Another Happy Day 
3832,25,A Lonely Place to Die 
3833,42,Nothing 
3834,2,The Geographer Drank His Globe Away 
3835,30,1776 
3836,8,Inescapable 
3837,13,Hell's Angels 
3838,23,Purple Violets 
3839,18,The Veil 
3840,18,The Loved Ones 
3841,18,No Vacancy 
3842,39,How to Fall in Love 
3843,36,The Perfect Wave 
3844,28,Ben-Hur 
3845,32,A Man for All Seasons 
3846,23,Network 
3847,10,Gone with the Wind 
3848,36,Desert Dancer 
3849,44,Major Dundee 
3850,2,Down for Life 
3851,44,Annie Get Your Gun 
3852,38,Four Lions 
3853,2,House of Sand 
3854,38,Defendor 
3855,30,The Pirate 
3856,2,The Good Heart 
3857,4,The History Boys 
3858,8,Unknown 
3859,13,M*A*S*H             
3860,2,Midnight Cowboy 
3861,4,Airplane! 
3862,1,Chain of Command 
3863,4,Friday 
3864,27,Menace II Society 
3865,19,Empire             
3866,35,Creepshow 2 
3867,44,The Ballad of Cable Hogue 
3868,32,In Cold Blood 
3869,2,The Nun's Story 
3870,31,Harper 
3871,2,Frenzy 
3872,26,The Witch 
3873,21,I Got the Hook Up 
3874,23,She's the One 
3875,36,Gods and Monsters 
3876,8,The Secret in Their Eyes 
3877,18,Day of the Dead 
3878,18,Train 
3879,35,Evil Dead II 
3880,30,Pootie Tang 
3881,18,Sharknado 
3882,28,La otra conquista 
3883,35,Trollhunter 
3884,39,Ira & Abby 
3885,41,The Watch 
3886,4,Winter Passing 
3887,39,D.E.B.S. 
3888,36,The Masked Saint 
3889,31,The Betrayed 
3890,40,Taxman 
3891,2,The Secret             
3892,18,2:13 
3893,41,"Batman: The Dark Knight Returns, Part 2 "
3894,7,Time to Choose 
3895,37,In the Name of the King: The Last Job 
3896,25,Wicked Blood 
3897,1,Dawn Patrol 
3898,31,Lords of London 
3899,21,High Anxiety 
3900,7,March of the Penguins 
3901,36,Margin Call 
3902,23,August 
3903,4,Choke 
3904,19,Whiplash 
3905,27,City of God 
3906,19,Human Traffic 
3907,19,Day One 
3908,31,The Dead Girl 
3909,2,The Hunt 
3910,4,A Christmas Story 
3911,23,Bella 
3912,25,Class of 1984 
3913,21,The Opposite Sex 
3914,23,Dreaming of Joseph Lees 
3915,2,The Class 
3916,18,Rosemary's Baby 
3917,44,The Man Who Shot Liberty Valance 
3918,23,Adam 
3919,27,Maria Full of Grace 
3920,23,Beginners 
3921,18,Feast 
3922,4,Animal House 
3923,12,Goldfinger 
3924,18,Antiviral 
3925,24,It's a Wonderful Life 
3926,2,Trainspotting 
3927,7,The Original Kings of Comedy 
